pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
3346115,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2851134,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8842311,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8091429,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3333399,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9684819,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
2659343,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9421195,2,9,1,1,2,1,2,0,0,0,0,1,9,0,0,0
5277619,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9185957,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2881177,2,9,1,1,2,1,2,0,0,0,0,1,9,0,50000,50000
4810176,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
5208692,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
9342388,2,9,2,1,1,2,2,42,0,0,0,1,9,0,0,0
9318890,2,9,1,1,2,2,2,10,0,4,2,1,9,10,25000,25000
4270116,2,9,1,1,1,2,2,80,0,70,10,1,9,12,30000,30000
5869819,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4290487,2,9,1,1,1,2,2,40,0,40,0,1,9,10,27000,27000
9013832,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5169761,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3257305,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4916369,2,9,1,1,2,1,2,0,0,0,0,1,9,0,0,0
9576324,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
3708580,2,9,2,1,1,2,2,0,0,0,0,1,9,0,25000,25000
2063452,2,9,1,1,2,2,2,0,0,0,0,2,9,0,0,0
7301417,2,9,1,1,1,1,1,0,33,35,13,2,9,0,0,0
6174184,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
8642879,0,9,1,2,2,2,2,0,0,0,0,9,1,0,0,0
1915399,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4807947,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6338913,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8966405,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3143476,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9164418,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
5871293,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3290039,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5040738,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4001395,0,9,2,2,2,2,2,10,20,15,12,9,1,5,0,0
1850573,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2194007,2,9,1,1,1,2,2,99,0,99,0,2,9,0,0,0
6024329,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
2910585,2,9,2,1,2,2,2,0,0,55,5,1,9,0,50000,50000
3331369,1,9,1,1,2,2,2,8,10,15,2,1,9,10,0,0
1476374,2,9,1,1,1,2,2,0,0,0,0,2,9,0,50000,50000
9426542,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1313905,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3869425,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
4950702,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3736944,2,9,1,1,1,2,2,55,7,45,3,1,9,12,0,0
4344608,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
8638603,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2409454,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2039772,2,9,2,1,2,1,2,0,0,0,0,2,9,0,75000,75000
9984211,2,9,2,1,2,1,2,40,0,40,0,2,9,0,85000,85000
6422168,2,9,1,1,2,1,2,0,0,0,0,1,9,0,75000,75000
8514316,2,9,2,1,1,2,2,10,0,5,0,2,9,0,50000,50000
8264623,2,9,2,1,2,2,2,0,0,0,0,2,9,0,50000,50000
5283133,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
6969574,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9964567,2,9,2,1,2,1,2,0,0,0,0,1,9,0,0,0
9395543,2,9,2,1,2,2,2,0,0,0,0,1,9,0,50000,50000
6497273,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
1548849,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4566151,2,9,2,1,2,1,2,0,0,0,0,1,9,0,0,0
3547180,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4153149,2,9,2,2,2,2,2,0,0,0,0,1,9,0,50000,0
3638769,2,9,2,1,1,2,2,0,0,0,0,2,9,0,284000,77900
3908736,2,9,2,1,2,2,2,0,0,0,0,2,9,0,50000,50000
3131279,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
4502583,2,9,1,1,2,2,2,27,0,27,0,1,9,0,50000,50000
4646051,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
2004810,2,9,2,1,2,2,2,90,0,1,0,2,9,0,50000,50000
7244295,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9641369,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7687533,2,9,2,1,2,2,2,0,0,0,0,2,9,0,50000,50000
3169073,2,9,2,2,2,2,2,0,0,0,0,2,9,0,25000,25000
1971596,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5798835,2,9,2,1,2,2,2,0,0,0,0,2,9,0,25000,0
6633781,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
9646397,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9612010,0,9,2,2,2,2,2,6,0,0,4,9,1,4,75000,75000
3847359,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6318038,0,9,2,2,2,2,2,0,0,0,0,2,2,0,0,0
3687482,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
3016699,2,9,1,1,2,2,2,0,0,0,0,1,9,0,0,0
7255670,2,9,1,1,1,1,1,12,0,12,0,1,9,12,0,0
1938354,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4882982,2,9,1,1,2,1,2,0,0,12,0,1,9,11,0,0
6938887,2,9,2,1,2,2,2,8,3,5,0,1,9,0,30000,30000
3901738,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6864589,2,9,1,1,1,1,1,95,70,12,6,1,9,14,80000,80000
5029863,0,9,2,2,2,2,2,2,2,4,2,9,1,2,70000,70000
1795778,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5146385,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9916765,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9372960,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2443182,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2196225,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5131368,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9649121,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6394418,2,9,1,1,1,2,2,65,5,40,20,2,9,0,50000,50000
7784397,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
9017325,2,9,2,1,1,2,2,0,0,0,0,2,9,0,25000,25000
9504661,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7573317,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7455514,0,9,2,2,2,2,2,3,15,15,2,9,1,2,25000,25000
1709227,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6569431,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7404732,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3997810,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2490552,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9743859,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2782617,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9079076,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3932050,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7637627,1,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
7925747,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2228621,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3848201,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3974959,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6675940,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2730575,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4146870,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9488561,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9693916,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4259538,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5218496,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5472169,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9105709,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8654946,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3823746,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2506431,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7042701,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2632842,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9255004,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8947737,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5137339,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6611671,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5967058,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3365148,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5530644,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7120654,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6688432,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8797046,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9455538,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4960439,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5469851,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5278848,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4363537,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9755438,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7812742,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2084778,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8781902,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8586539,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3617755,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4652073,2,9,1,1,1,2,2,4,2,2,0,1,9,0,50000,50000
5636620,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7297375,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6446152,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1978016,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1327497,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7334592,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4991529,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4437996,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3743000,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6629364,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7340808,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6850386,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6488776,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5384287,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3972122,2,9,1,1,1,2,2,16,0,16,0,1,9,12,0,0
2533259,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5362969,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8984123,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2738103,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1152503,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8581717,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7631759,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5901322,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5277346,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9964561,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4176355,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6854890,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2522200,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3657957,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6437876,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5498343,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8136425,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2697730,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8346656,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8737553,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7695259,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8127503,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6443937,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3278552,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8825151,2,9,1,1,2,1,2,16,0,14,2,1,9,10,75000,75000
3257864,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
3497964,2,9,2,1,1,1,1,0,0,0,0,2,9,0,75000,75000
9931725,2,9,2,1,1,2,2,0,0,0,0,1,9,0,25000,25000
6296147,2,9,1,1,2,1,2,18,0,0,0,1,9,8,75000,75000
7403935,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6520889,0,9,2,2,2,2,2,0,0,0,0,2,2,0,0,0
5046795,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
8482661,2,9,1,2,2,1,1,0,0,0,0,1,9,0,0,0
9003968,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
6701833,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2700530,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
3250317,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4892410,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8636732,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
1853186,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
6793203,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9785855,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7321599,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8175143,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
5099976,2,9,1,1,1,1,1,0,0,0,0,2,9,0,0,0
6023813,2,9,1,1,2,2,2,0,0,0,0,1,9,0,0,0
8694924,2,9,1,1,1,1,1,20,10,5,2,1,9,1,75000,75000
3105403,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3816028,0,9,2,2,2,2,2,13,0,0,13,9,1,1,125000,125000
1819853,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
7022871,2,9,1,1,1,1,1,0,0,0,0,1,9,0,75000,75000
7463446,2,9,1,1,1,1,1,0,0,0,0,1,9,0,85000,85000
9021154,2,9,2,1,1,1,1,0,0,0,0,1,1,0,0,0
2071474,2,9,2,1,2,2,2,43,0,0,0,1,9,0,0,0
7302234,2,9,1,1,1,1,1,2,0,5,2,2,9,0,85000,85000
8096248,2,9,2,1,2,1,2,45,0,1,0,1,9,7,85000,85000
9613175,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
5695669,2,9,1,1,2,2,2,0,0,0,0,2,9,0,0,0
6226047,0,9,1,2,2,2,2,0,0,0,0,2,2,0,0,0
4770383,2,9,2,1,1,2,2,12,4,6,2,1,9,12,50000,50000
6832101,2,9,2,1,1,2,2,0,0,0,0,2,9,0,25000,25000
7027102,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
3398474,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1716027,2,9,1,1,2,2,2,0,0,0,0,1,9,0,0,0
2455658,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9154016,2,9,2,1,1,1,1,0,0,0,0,1,9,0,0,0
2089168,2,9,1,1,2,2,2,5,11,2,1,2,9,0,0,0
1973139,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
5657179,2,9,2,1,2,2,2,0,0,0,0,2,9,0,50000,25000
9419964,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,18000
1365256,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4459602,2,9,1,1,1,2,2,40,0,30,0,1,9,0,0,0
2781762,2,9,1,1,1,2,2,0,0,0,0,1,9,0,50000,50000
1430129,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
2352236,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
3241273,0,9,2,2,2,1,1,0,0,0,0,1,2,2,100000,100000
5710372,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
4873294,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
4689697,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
7981130,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
5952697,2,9,1,2,2,2,2,0,0,0,0,2,2,0,0,0
4320189,2,9,1,2,1,2,1,0,0,0,0,2,2,0,0,0
9237954,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5257071,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
9596473,0,9,2,2,2,2,2,8,2,5,6,9,1,2,100000,100000
6690914,2,9,1,1,1,2,2,68,0,35,4,1,9,0,55000,55000
4209310,0,9,2,2,2,2,2,0,0,0,0,2,1,0,120000,120000
8205245,2,9,1,1,1,2,2,0,0,55,0,1,9,0,50000,50000
5905804,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3866141,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
8941828,2,9,1,1,2,1,2,0,0,0,0,1,9,0,85000,85000
2477696,2,9,2,1,2,1,2,10,5,25,4,1,9,20,0,0
1210353,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
4891673,2,9,2,1,2,1,2,0,0,0,0,1,9,0,0,0
9050652,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
2964465,0,9,2,2,2,2,1,80,0,60,30,1,1,1,100000,100000
7778887,2,9,2,1,1,1,1,0,0,0,0,1,9,0,0,0
2710402,2,9,1,1,1,2,2,0,0,0,0,1,9,0,50000,50000
7876072,2,9,1,1,1,1,1,41,5,21,14,1,9,5,100000,100000
9722726,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6014276,0,9,1,2,2,2,2,0,0,0,0,9,2,0,0,0
2186940,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3258283,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7920552,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6197504,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8077328,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9263683,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3911303,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5661302,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9709257,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6297604,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1593612,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4620921,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2280004,2,9,2,1,2,1,2,40,0,0,5,2,9,0,75000,75000
3734694,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1002207,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2407014,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1640764,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8938058,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3616030,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3052397,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9369871,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1738545,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2264319,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2037537,2,9,1,2,2,2,2,52,0,0,0,1,9,0,50000,50000
4735939,2,9,1,1,2,2,2,10,1,6,3,1,9,0,50000,50000
5573112,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
5330324,0,9,2,2,2,1,1,15,35,10,3,2,1,12,100000,100000
6964087,2,9,1,1,2,1,2,0,0,0,0,1,9,0,0,0
4863573,2,9,2,1,2,1,2,0,0,0,0,1,9,0,0,0
7023044,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9714510,2,9,2,2,2,2,2,0,0,0,0,2,9,0,50000,50000
6359056,2,9,1,1,1,1,1,99,0,45,12,1,9,8,75000,75000
2430431,2,9,2,1,1,2,2,0,0,0,0,2,9,0,0,0
1114663,2,9,1,1,1,2,2,22,3,2,0,1,9,10,25000,25000
7665044,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2815690,2,9,2,2,2,2,2,99,0,25,1,2,9,0,0,0
1358310,2,9,1,1,1,2,2,15,2,8,5,1,9,15,55000,55000
2791950,2,9,2,1,1,1,1,0,0,0,0,2,9,0,75000,75000
1021646,2,9,1,1,1,1,1,0,0,45,2,1,9,0,75000,75000
6737362,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2637804,2,9,1,2,2,2,2,0,0,0,0,2,9,0,0,0
2745898,2,9,2,2,2,2,2,0,0,0,0,1,9,1,0,0
7485328,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
8212339,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
5628779,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4754399,1,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
6419506,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8027416,2,9,2,1,2,1,2,30,5,25,0,2,9,0,50000,50000
4243582,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5210377,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
5728160,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7271226,2,9,2,1,2,1,2,2,0,2,0,2,9,0,75000,75000
2368552,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
7539063,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1947986,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9897617,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
8472894,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
8289255,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
6552300,2,9,1,1,1,2,2,25,0,20,5,2,9,0,25000,25000
5660845,2,9,2,1,2,1,2,0,0,0,0,1,9,0,50000,5
9596364,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2452812,2,9,1,1,2,1,2,0,0,0,0,1,9,0,75000,75000
5074544,2,9,1,1,1,2,2,0,0,0,0,2,9,0,50000,50000
1757890,2,9,1,1,1,2,2,99,0,40,10,2,9,0,10000,10000
4201179,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
6687162,2,9,1,1,1,2,1,10,10,5,24,1,9,25,75000,75000
2649233,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
2643959,2,9,1,1,1,2,2,10,9,5,0,2,9,0,25000,25000
7209562,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5795646,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6264790,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
2312611,2,9,2,1,2,1,2,0,0,0,0,1,9,0,75000,75000
1108867,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6608484,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2337101,2,9,2,2,2,2,2,10,15,55,10,1,9,1,0,0
8729653,2,9,2,1,1,2,2,2,1,5,2,1,9,0,50000,50000
8612211,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1967119,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
5948188,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
4784311,2,9,2,1,2,1,2,88,0,32,12,1,9,0,75000,75000
1893194,2,9,1,1,2,2,2,0,0,0,0,2,9,0,0,0
4910741,2,9,2,1,2,1,2,40,20,20,0,1,9,8,75000,75000
5803293,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
6150285,2,9,2,1,1,1,1,12,2,6,2,2,9,0,335000,335000
9182932,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
4344578,2,9,1,1,1,1,1,28,10,15,3,2,9,0,50000,50000
5297566,2,9,1,1,2,1,2,10,6,2,3,2,9,0,75000,75000
9853179,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1955257,0,9,1,2,2,2,2,4,5,18,5,2,1,0,125000,125000
6932127,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3790536,2,9,1,1,1,1,1,49,0,26,14,1,9,12,75000,75000
2920853,2,9,1,1,2,2,2,3,9,3,2,1,9,6,0,0
2275790,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4573116,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6659314,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6586452,2,9,2,1,1,2,2,0,0,0,0,1,9,0,25000,25000
1091754,2,9,2,1,1,2,2,0,0,0,0,2,9,0,50000,50000
6557055,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7879539,2,9,2,1,2,1,2,0,0,55,5,1,9,8,75000,75000
1666891,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
9602219,2,9,1,1,2,1,2,99,0,1,1,2,9,0,75000,75000
8238252,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3215454,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4074137,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1341127,2,9,1,1,2,2,2,30,0,0,0,2,9,0,50000,50000
4619163,2,9,2,1,2,2,2,0,0,0,0,2,9,0,25000,25000
3779235,2,9,2,1,2,1,2,40,20,20,0,1,9,5,75000,75000
8452304,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
